1) 04 Jul '24 04:43 : Diamondsoul is no longer in the Guild! (LVL: 85);Time as Member: 11 days;Officer Note: 829,36;
2) 04 Jul '24 09:43 : Whitelie (M) (Restoshammy) has Leveled to 83 (+1 level);
3) 04 Jul '24 09:43 : Moneylight (M) (Moneywood) has Leveled to 83 (+1 level);
4) 04 Jul '24 09:43 : Theddios's OFFICER Note: "1305,57" to "1515,86";
317) 26 Jun '24 19:14 : Throatcutt's OFFICER Note: "423,30" to "498,30";
318) 26 Jun '24 19:14 : Dîver's OFFICER Note: "908,39" to "983,39";
319) 26 Jun '24 19:14 : Restoshammy's OFFICER Note: "30,1" to "105,1";
320) 26 Jun '24 19:14 : Moneywood's OFFICER Note: "30,1" to "105,1";
321) 26 Jun '24 19:13 : Theddios's OFFICER Note: "908,39" to "908,62";
322) 26 Jun '24 19:13 : Throatcutt's OFFICER Note: "423,23" to "423,30";
323) 26 Jun '24 19:12 : Chaosjones's OFFICER Note: "939,20" to "969,20";
324) 26 Jun '24 19:12 : Theddios's OFFICER Note: "878,39" to "908,39";
325) 26 Jun '24 19:12 : Sinshira's OFFICER Note: "875,16" to "905,16";
326) 26 Jun '24 19:12 : Luminoxity's OFFICER Note: "559,21" to "589,21";
327) 26 Jun '24 19:12 : Deladin's OFFICER Note: "878,38" to "908,38";
328) 26 Jun '24 19:12 : Warcrown's OFFICER Note: "878,34" to "908,34";
329) 26 Jun '24 19:12 : Throatcutt's OFFICER Note: "393,23" to "423,23";
330) 26 Jun '24 19:12 : Dîver's OFFICER Note: "878,39" to "908,39";
331) 26 Jun '24 19:12 : Restoshammy's OFFICER Note: "0,1" to "30,1";
332) 26 Jun '24 19:12 : Moneywood's OFFICER Note: "0,1" to "30,1";
333) 26 Jun '24 19:08 : Kamilie has Leveled to 71 (+1 level);
334) 26 Jun '24 18:21 : Baraline's OFFICER Note: "1033,42" to "878,35";
335) 26 Jun '24 18:21 : Saphyron's OFFICER Note: "958,11" to "814,9";
336) 26 Jun '24 18:21 : Kyrielight's OFFICER Note: "958,37" to "814,31";
337) 26 Jun '24 18:21 : Chaosjones's OFFICER Note: "1105,24" to "939,20";
338) 26 Jun '24 18:21 : Astolffo's OFFICER Note: "535,11" to "454,9";
339) 26 Jun '24 18:21 : Kalepp's OFFICER Note: "558,28" to "474,23";
340) 26 Jun '24 18:21 : Trotzi's OFFICER Note: "1030,25" to "875,21";
341) 26 Jun '24 18:21 : Theddios's OFFICER Note: "1033,46" to "878,39";
342) 26 Jun '24 18:21 : Taanii's OFFICER Note: "1105,30" to "939,25";
343) 26 Jun '24 18:21 : Srycanttank's OFFICER Note: "1030,30" to "875,25";
344) 26 Jun '24 18:21 : Sinshira's OFFICER Note: "1030,19" to "875,16";
345) 26 Jun '24 18:21 : Luminoxity's OFFICER Note: "658,25" to "559,21";
346) 26 Jun '24 18:21 : Drekstar's OFFICER Note: "1030,41" to "875,34";
347) 26 Jun '24 18:21 : Deladin's OFFICER Note: "1033,45" to "878,38";
348) 26 Jun '24 18:21 : Bearsérkr's OFFICER Note: "1033,19" to "878,16";
349) 26 Jun '24 18:21 : Yugira's OFFICER Note: "495,47" to "420,39";
350) 26 Jun '24 18:21 : Warcrown's OFFICER Note: "1033,41" to "878,34";
351) 26 Jun '24 18:21 : Throatcutt's OFFICER Note: "463,28" to "393,23";
352) 26 Jun '24 18:21 : Rémidy's OFFICER Note: "440,17" to "374,14";
353) 26 Jun '24 18:21 : Ravuk's OFFICER Note: "1105,29" to "939,24";
354) 26 Jun '24 18:21 : Dîver's OFFICER Note: "1033,46" to "878,39";
355) 26 Jun '24 18:21 : Restoshammy's OFFICER Note: "0,1" was Added;
356) 26 Jun '24 18:21 : Moneywood's OFFICER Note: "0,1" was Added;
357) 26 Jun '24 18:21 : Smokíng's OFFICER Note: "195,1" to "165,1";
358) 26 Jun '24 18:21 : Selemené's OFFICER Note: "195,1" to "165,1";
359) 26 Jun '24 18:21 : Delepathy's OFFICER Note: "759,32" to "645,27";
360) 26 Jun '24 18:21 : Badvoodoo's OFFICER Note: "395,11" to "335,9";
361) 26 Jun '24 18:21 : Whitelie's OFFICER Note: "0,1" was Added;
362) 26 Jun '24 18:21 : Diamondsoul's OFFICER Note: "375,7" to "318,5";
363) 26 Jun '24 18:21 : Moneylight's OFFICER Note: "0,1" was Added;
364) 26 Jun '24 18:01 : Delfury (M) (Deladin) has Reached the 85 Level Cap! *** Hurray!*** (+1 level);
365) 26 Jun '24 18:01 : Whitelie has Leveled to 73 (+5 levels);
366) 26 Jun '24 18:01 : Moneylight has Leveled to 73 (+6 levels);
367) 26 Jun '24 18:01 : Warfuryen (M) has Leveled to 55 (+6 levels);
368) 25 Jun '24 19:26 : Warfuryen (M) has Leveled to 49 (+1 level);
369) 25 Jun '24 16:07 : Warfuryen (M) has Leveled to 48 (+1 level);
370) 25 Jun '24 14:03 : Barahunts PROMOTED Restoshammy from Rookie to Member;
371) 25 Jun '24 14:03 : Barahunts PROMOTED Moneywood from Rookie to Member;
372) 25 Jun '24 14:03 : Barahunts PROMOTED Whitelie from Rookie to Alt;
373) 25 Jun '24 14:03 : Moneylight has JOINED the guild! (LVL: 67) - Invited By: Barahunts;
374) 25 Jun '24 14:03 : Whitelie has JOINED the guild! (LVL: 68) - Invited By: Barahunts;
375) 25 Jun '24 14:03 : Moneywood has JOINED the guild! (LVL: 85) - Invited By: Barahunts;
376) 25 Jun '24 14:03 : Restoshammy has JOINED the guild! (LVL: 85) - Invited By: Barahunts;
377) 25 Jun '24 16:03 : Delfury has Leveled to 84 (+2 levels);
378) 24 Jun '24 22:04 : Baraline's OFFICER Note: "1003,42" to "1033,42";
379) 24 Jun '24 22:04 : Chaosjones's OFFICER Note: "1075,24" to "1105,24";
380) 24 Jun '24 22:04 : Theddios's OFFICER Note: "1003,46" to "1033,46";
381) 24 Jun '24 22:04 : Taanii's OFFICER Note: "1075,30" to "1105,30";
382) 24 Jun '24 22:04 : Deladin's OFFICER Note: "1003,45" to "1033,45";
383) 24 Jun '24 22:04 : Bearsérkr's OFFICER Note: "1003,19" to "1033,19";
384) 24 Jun '24 22:04 : Warcrown's OFFICER Note: "1003,41" to "1033,41";
385) 24 Jun '24 22:04 : Ravuk's OFFICER Note: "1075,29" to "1105,29";
386) 24 Jun '24 22:04 : Dîver's OFFICER Note: "1003,46" to "1033,46";
387) 24 Jun '24 22:04 : Diamondsoul's OFFICER Note: "345,7" to "375,7";
388) 24 Jun '24 21:57 : Baraline's OFFICER Note: "1003,40" to "1003,42";
389) 24 Jun '24 21:57 : Ravuk's OFFICER Note: "1075,20" to "1075,29";
390) 24 Jun '24 21:56 : Baraline's OFFICER Note: "973,40" to "1003,40";
391) 24 Jun '24 21:56 : Chaosjones's OFFICER Note: "1045,24" to "1075,24";
392) 24 Jun '24 21:56 : Theddios's OFFICER Note: "973,46" to "1003,46";
393) 24 Jun '24 21:56 : Taanii's OFFICER Note: "1045,30" to "1075,30";
394) 24 Jun '24 21:56 : Deladin's OFFICER Note: "973,45" to "1003,45";
395) 24 Jun '24 21:56 : Bearsérkr's OFFICER Note: "973,19" to "1003,19";
396) 24 Jun '24 21:56 : Warcrown's OFFICER Note: "973,41" to "1003,41";
397) 24 Jun '24 21:56 : Ravuk's OFFICER Note: "1045,20" to "1075,20";
398) 24 Jun '24 21:56 : Dîver's OFFICER Note: "973,46" to "1003,46";
399) 24 Jun '24 21:56 : Diamondsoul's OFFICER Note: "315,7" to "345,7";
400) 24 Jun '24 21:47 : Taanii's OFFICER Note: "1045,25" to "1045,30";
401) 24 Jun '24 21:47 : Baraline's OFFICER Note: "943,40" to "973,40";
402) 24 Jun '24 21:47 : Chaosjones's OFFICER Note: "1015,24" to "1045,24";
403) 24 Jun '24 21:47 : Theddios's OFFICER Note: "943,46" to "973,46";
404) 24 Jun '24 21:47 : Taanii's OFFICER Note: "1015,25" to "1045,25";
405) 24 Jun '24 21:47 : Deladin's OFFICER Note: "943,45" to "973,45";
406) 24 Jun '24 21:47 : Bearsérkr's OFFICER Note: "943,19" to "973,19";
407) 24 Jun '24 21:47 : Warcrown's OFFICER Note: "943,41" to "973,41";
408) 24 Jun '24 21:47 : Ravuk's OFFICER Note: "1015,20" to "1045,20";
409) 24 Jun '24 21:47 : Dîver's OFFICER Note: "943,46" to "973,46";
410) 24 Jun '24 21:47 : Diamondsoul's OFFICER Note: "285,7" to "315,7";
411) 24 Jun '24 21:28 : Warfuryen (M) has Leveled to 47 (+1 level);
412) 24 Jun '24 20:39 : Diamondsoul's OFFICER Note: "285,1" to "285,7";
413) 24 Jun '24 20:38 : Dîver's OFFICER Note: "943,37" to "943,46";
414) 24 Jun '24 20:37 : Theddios's OFFICER Note: "943,31" to "943,46";
415) 24 Jun '24 20:36 : Baraline's OFFICER Note: "913,40" to "943,40";
416) 24 Jun '24 20:36 : Chaosjones's OFFICER Note: "985,24" to "1015,24";
417) 24 Jun '24 20:36 : Theddios's OFFICER Note: "913,31" to "943,31";
418) 24 Jun '24 20:36 : Taanii's OFFICER Note: "985,25" to "1015,25";
419) 24 Jun '24 20:36 : Deladin's OFFICER Note: "913,45" to "943,45";
420) 24 Jun '24 20:36 : Bearsérkr's OFFICER Note: "913,19" to "943,19";
421) 24 Jun '24 20:36 : Warcrown's OFFICER Note: "913,41" to "943,41";
422) 24 Jun '24 20:36 : Ravuk's OFFICER Note: "985,20" to "1015,20";
423) 24 Jun '24 20:36 : Dîver's OFFICER Note: "913,37" to "943,37";
424) 24 Jun '24 20:36 : Diamondsoul's OFFICER Note: "255,1" to "285,1";
425) 24 Jun '24 20:18 : Ravuk's OFFICER Note: "985,25" to "985,20";
426) 24 Jun '24 20:17 : Ravuk's OFFICER Note: "985,20" to "985,25";
427) 24 Jun '24 20:16 : Deladin's OFFICER Note: "913,43" to "913,45";
428) 24 Jun '24 20:16 : Baraline's OFFICER Note: "853,40" to "913,40";
429) 24 Jun '24 20:16 : Chaosjones's OFFICER Note: "925,24" to "985,24";
430) 24 Jun '24 20:16 : Theddios's OFFICER Note: "853,31" to "913,31";
431) 24 Jun '24 20:16 : Taanii's OFFICER Note: "925,25" to "985,25";
432) 24 Jun '24 20:16 : Deladin's OFFICER Note: "853,43" to "913,43";
433) 24 Jun '24 20:16 : Bearsérkr's OFFICER Note: "853,19" to "913,19";
434) 24 Jun '24 20:16 : Warcrown's OFFICER Note: "853,41" to "913,41";
435) 24 Jun '24 20:16 : Ravuk's OFFICER Note: "925,20" to "985,20";
436) 24 Jun '24 20:16 : Dîver's OFFICER Note: "853,37" to "913,37";
437) 24 Jun '24 20:16 : Diamondsoul's OFFICER Note: "195,1" to "255,1";
438) 24 Jun '24 20:11 : Warcrown's OFFICER Note: "853,32" to "853,41";
439) 24 Jun '24 20:11 : Baraline's OFFICER Note: "823,40" to "853,40";
440) 24 Jun '24 20:11 : Chaosjones's OFFICER Note: "895,24" to "925,24";
441) 24 Jun '24 20:11 : Theddios's OFFICER Note: "823,31" to "853,31";
442) 24 Jun '24 20:11 : Taanii's OFFICER Note: "895,25" to "925,25";
443) 24 Jun '24 20:11 : Deladin's OFFICER Note: "823,43" to "853,43";
444) 24 Jun '24 20:11 : Bearsérkr's OFFICER Note: "823,19" to "853,19";
445) 24 Jun '24 20:11 : Warcrown's OFFICER Note: "823,32" to "853,32";
446) 24 Jun '24 20:11 : Ravuk's OFFICER Note: "895,20" to "925,20";
447) 24 Jun '24 20:11 : Dîver's OFFICER Note: "823,37" to "853,37";
448) 24 Jun '24 20:11 : Diamondsoul's OFFICER Note: "165,1" to "195,1";
449) 24 Jun '24 20:02 : Warcrown's OFFICER Note: "823,21" to "823,32";
450) 24 Jun '24 20:01 : Deladin's OFFICER Note: "823,25" to "823,43";
451) 24 Jun '24 20:00 : Baraline's OFFICER Note: "763,40" to "823,40";
452) 24 Jun '24 20:00 : Chaosjones's OFFICER Note: "835,24" to "895,24";
453) 24 Jun '24 20:00 : Theddios's OFFICER Note: "763,31" to "823,31";
454) 24 Jun '24 20:00 : Taanii's OFFICER Note: "835,25" to "895,25";
455) 24 Jun '24 20:00 : Deladin's OFFICER Note: "763,25" to "823,25";
456) 24 Jun '24 20:00 : Bearsérkr's OFFICER Note: "763,19" to "823,19";
457) 24 Jun '24 20:00 : Warcrown's OFFICER Note: "763,21" to "823,21";
458) 24 Jun '24 20:00 : Ravuk's OFFICER Note: "835,20" to "895,20";
459) 24 Jun '24 20:00 : Dîver's OFFICER Note: "763,37" to "823,37";
460) 24 Jun '24 20:00 : Diamondsoul's OFFICER Note: "105,1" to "165,1";
461) 24 Jun '24 19:42 : Deladin's OFFICER Note: "763,20" to "763,25";
462) 24 Jun '24 19:42 : Baraline's OFFICER Note: "763,25" to "763,40";
463) 24 Jun '24 19:40 : Baraline's OFFICER Note: "733,25" to "763,25";
464) 24 Jun '24 19:40 : Chaosjones's OFFICER Note: "805,24" to "835,24";
465) 24 Jun '24 19:40 : Theddios's OFFICER Note: "733,31" to "763,31";
466) 24 Jun '24 19:40 : Taanii's OFFICER Note: "805,25" to "835,25";
467) 24 Jun '24 19:40 : Deladin's OFFICER Note: "733,20" to "763,20";
468) 24 Jun '24 19:40 : Bearsérkr's OFFICER Note: "733,19" to "763,19";
469) 24 Jun '24 19:40 : Warcrown's OFFICER Note: "733,21" to "763,21";
470) 24 Jun '24 19:40 : Ravuk's OFFICER Note: "805,20" to "835,20";
471) 24 Jun '24 19:40 : Dîver's OFFICER Note: "733,37" to "763,37";
472) 24 Jun '24 19:40 : Diamondsoul's OFFICER Note: "75,1" to "105,1";
473) 24 Jun '24 19:06 : Baraline's OFFICER Note: "658,25" to "733,25";
474) 24 Jun '24 19:06 : Chaosjones's OFFICER Note: "730,24" to "805,24";
475) 24 Jun '24 19:06 : Theddios's OFFICER Note: "658,31" to "733,31";
476) 24 Jun '24 19:06 : Taanii's OFFICER Note: "730,25" to "805,25";
477) 24 Jun '24 19:06 : Deladin's OFFICER Note: "658,20" to "733,20";
478) 24 Jun '24 19:06 : Bearsérkr's OFFICER Note: "658,19" to "733,19";
479) 24 Jun '24 19:06 : Warcrown's OFFICER Note: "658,21" to "733,21";
480) 24 Jun '24 19:06 : Ravuk's OFFICER Note: "730,20" to "805,20";
481) 24 Jun '24 19:06 : Dîver's OFFICER Note: "658,37" to "733,37";
482) 24 Jun '24 19:06 : Diamondsoul's OFFICER Note: "75,1" was Added;
483) 24 Jun '24 18:14 : Diamondsoul has JOINED the guild! (LVL: 85) - Invited By: Barahunts;
484) 24 Jun '24 18:14 : Warfuryen (M) has Leveled to 46 (+2 levels);
485) 24 Jun '24 16:47 : Juantutrifor (M) (Drekstar) has Leveled to 84 (+1 level);
486) 24 Jun '24 16:47 : Pommesadler (M) has Leveled to 82 (+1 level);
487) 24 Jun '24 08:24 : Barahunts (M) (Baraline) has Reached the 85 Level Cap! *** Hurray!*** (+1 level);
488) 24 Jun '24 08:24 : Delfury has Leveled to 82 (+1 level);
489) 23 Jun '24 22:18 : Kalepp's OFFICER Note: "558,19" to "558,28";
490) 23 Jun '24 22:17 : Saphyron's OFFICER Note: "928,11" to "958,11";
491) 23 Jun '24 22:17 : Kyrielight's OFFICER Note: "928,37" to "958,37";
492) 23 Jun '24 22:17 : Trotzi's OFFICER Note: "1000,25" to "1030,25";
493) 23 Jun '24 22:17 : Srycanttank's OFFICER Note: "1000,30" to "1030,30";
494) 23 Jun '24 22:17 : Sinshira's OFFICER Note: "1000,19" to "1030,19";
495) 23 Jun '24 22:17 : Drekstar's OFFICER Note: "1000,41" to "1030,41";
496) 23 Jun '24 22:17 : Yugira's OFFICER Note: "465,47" to "495,47";
497) 23 Jun '24 22:17 : Rémidy's OFFICER Note: "410,17" to "440,17";
498) 23 Jun '24 22:17 : Delepathy's OFFICER Note: "729,32" to "759,32";
499) 23 Jun '24 22:13 : Rémidy's OFFICER Note: "410,12" to "410,17";
500) 23 Jun '24 22:09 : Kalepp's OFFICER Note: "468,19" to "558,19";

501) 23 Jun '24 22:08 : Saphyron's OFFICER Note: "898,11" to "928,11";
502) 23 Jun '24 22:08 : Kyrielight's OFFICER Note: "898,37" to "928,37";
503) 23 Jun '24 22:08 : Trotzi's OFFICER Note: "970,25" to "1000,25";
504) 23 Jun '24 22:08 : Srycanttank's OFFICER Note: "970,30" to "1000,30";
505) 23 Jun '24 22:08 : Sinshira's OFFICER Note: "970,19" to "1000,19";
506) 23 Jun '24 22:08 : Drekstar's OFFICER Note: "970,41" to "1000,41";
507) 23 Jun '24 22:08 : Yugira's OFFICER Note: "435,47" to "465,47";
508) 23 Jun '24 22:08 : Rémidy's OFFICER Note: "380,12" to "410,12";
509) 23 Jun '24 22:08 : Delepathy's OFFICER Note: "699,32" to "729,32";
510) 23 Jun '24 21:56 : Delepathy's OFFICER Note: "699,19" to "699,32";
511) 23 Jun '24 21:55 : Saphyron's OFFICER Note: "868,11" to "898,11";
512) 23 Jun '24 21:55 : Kyrielight's OFFICER Note: "868,37" to "898,37";
513) 23 Jun '24 21:55 : Trotzi's OFFICER Note: "940,25" to "970,25";
514) 23 Jun '24 21:55 : Srycanttank's OFFICER Note: "940,30" to "970,30";
515) 23 Jun '24 21:55 : Sinshira's OFFICER Note: "940,19" to "970,19";
516) 23 Jun '24 21:55 : Drekstar's OFFICER Note: "940,41" to "970,41";
517) 23 Jun '24 21:55 : Yugira's OFFICER Note: "405,47" to "435,47";
518) 23 Jun '24 21:55 : Rémidy's OFFICER Note: "350,12" to "380,12";
519) 23 Jun '24 21:55 : Delepathy's OFFICER Note: "669,19" to "699,19";
520) 23 Jun '24 21:19 : Yugira's OFFICER Note: "405,23" to "405,47";
521) 23 Jun '24 21:15 : Kalepp's OFFICER Note: "438,19" to "468,19";
522) 23 Jun '24 21:15 : Srycanttank's OFFICER Note: "940,23" to "940,30";
523) 23 Jun '24 21:15 : Drekstar's OFFICER Note: "940,39" to "940,41";
524) 23 Jun '24 21:15 : Kyrielight's OFFICER Note: "868,22" to "868,37";
525) 23 Jun '24 21:14 : Saphyron's OFFICER Note: "838,11" to "868,11";
526) 23 Jun '24 21:14 : Kyrielight's OFFICER Note: "838,22" to "868,22";
527) 23 Jun '24 21:14 : Trotzi's OFFICER Note: "910,25" to "940,25";
528) 23 Jun '24 21:14 : Srycanttank's OFFICER Note: "910,23" to "940,23";
529) 23 Jun '24 21:14 : Sinshira's OFFICER Note: "910,19" to "940,19";
530) 23 Jun '24 21:14 : Drekstar's OFFICER Note: "910,39" to "940,39";
531) 23 Jun '24 21:14 : Yugira's OFFICER Note: "375,23" to "405,23";
532) 23 Jun '24 21:14 : Rémidy's OFFICER Note: "320,12" to "350,12";
533) 23 Jun '24 21:14 : Delepathy's OFFICER Note: "639,19" to "669,19";
534) 23 Jun '24 20:58 : Delepathy's OFFICER Note: "639,8" to "639,19";
535) 23 Jun '24 20:57 : Rémidy's OFFICER Note: "320,1" to "320,12";
536) 23 Jun '24 20:57 : Kalepp's OFFICER Note: "378,19" to "438,19";
537) 23 Jun '24 20:56 : Saphyron's OFFICER Note: "778,11" to "838,11";
538) 23 Jun '24 20:56 : Kyrielight's OFFICER Note: "778,22" to "838,22";
539) 23 Jun '24 20:56 : Trotzi's OFFICER Note: "850,25" to "910,25";
540) 23 Jun '24 20:56 : Srycanttank's OFFICER Note: "850,23" to "910,23";
541) 23 Jun '24 20:56 : Sinshira's OFFICER Note: "850,19" to "910,19";
542) 23 Jun '24 20:56 : Drekstar's OFFICER Note: "850,39" to "910,39";
543) 23 Jun '24 20:56 : Yugira's OFFICER Note: "315,23" to "375,23";
544) 23 Jun '24 20:56 : Rémidy's OFFICER Note: "260,1" to "320,1";
545) 23 Jun '24 20:56 : Delepathy's OFFICER Note: "579,8" to "639,8";
546) 23 Jun '24 20:51 : Saphyron's OFFICER Note: "748,11" to "778,11";
547) 23 Jun '24 20:51 : Kyrielight's OFFICER Note: "748,22" to "778,22";
548) 23 Jun '24 20:51 : Trotzi's OFFICER Note: "820,25" to "850,25";
549) 23 Jun '24 20:51 : Srycanttank's OFFICER Note: "820,23" to "850,23";
550) 23 Jun '24 20:51 : Sinshira's OFFICER Note: "820,19" to "850,19";
551) 23 Jun '24 20:51 : Drekstar's OFFICER Note: "820,39" to "850,39";
552) 23 Jun '24 20:51 : Yugira's OFFICER Note: "285,23" to "315,23";
553) 23 Jun '24 20:51 : Rémidy's OFFICER Note: "230,1" to "260,1";
554) 23 Jun '24 20:51 : Delepathy's OFFICER Note: "549,8" to "579,8";
555) 23 Jun '24 20:39 : Kalepp's OFFICER Note: "318,19" to "378,19";
556) 23 Jun '24 20:38 : Kalepp's OFFICER Note: "318,8" to "318,19";
557) 23 Jun '24 20:36 : Saphyron's OFFICER Note: "748,6" to "748,11";
558) 23 Jun '24 20:35 : Drekstar's OFFICER Note: "820,37" to "820,39";
559) 23 Jun '24 20:35 : Saphyron's OFFICER Note: "688,6" to "748,6";
560) 23 Jun '24 20:35 : Kyrielight's OFFICER Note: "688,22" to "748,22";
561) 23 Jun '24 20:35 : Trotzi's OFFICER Note: "760,25" to "820,25";
562) 23 Jun '24 20:35 : Srycanttank's OFFICER Note: "760,23" to "820,23";
563) 23 Jun '24 20:35 : Sinshira's OFFICER Note: "760,19" to "820,19";
564) 23 Jun '24 20:35 : Drekstar's OFFICER Note: "760,37" to "820,37";
565) 23 Jun '24 20:35 : Yugira's OFFICER Note: "225,23" to "285,23";
566) 23 Jun '24 20:35 : Rémidy's OFFICER Note: "170,1" to "230,1";
567) 23 Jun '24 20:35 : Delepathy's OFFICER Note: "489,8" to "549,8";
568) 23 Jun '24 20:26 : Kyrielight's OFFICER Note: "688,20" to "688,22";
569) 23 Jun '24 20:26 : Yugira's OFFICER Note: "225,16" to "225,23";
570) 23 Jun '24 20:25 : Saphyron's OFFICER Note: "658,6" to "688,6";
571) 23 Jun '24 20:25 : Kyrielight's OFFICER Note: "658,20" to "688,20";
572) 23 Jun '24 20:25 : Trotzi's OFFICER Note: "730,25" to "760,25";
573) 23 Jun '24 20:25 : Srycanttank's OFFICER Note: "730,23" to "760,23";
574) 23 Jun '24 20:25 : Sinshira's OFFICER Note: "730,19" to "760,19";
575) 23 Jun '24 20:25 : Drekstar's OFFICER Note: "730,37" to "760,37";
576) 23 Jun '24 20:25 : Yugira's OFFICER Note: "195,16" to "225,16";
577) 23 Jun '24 20:25 : Rémidy's OFFICER Note: "140,1" to "170,1";
578) 23 Jun '24 20:25 : Delepathy's OFFICER Note: "459,8" to "489,8";
579) 23 Jun '24 20:13 : Barahunts (M) (Baraline) has Leveled to 84 (+1 level);
580) 23 Jun '24 18:58 : Delfury has Leveled to 81 (+1 level);
581) 23 Jun '24 18:05 : Warfuryen (M) has Leveled to 44 (+1 level);
582) 23 Jun '24 17:16 : Barahunts (M) (Baraline) has Leveled to 83 (+9 levels);
583) 23 Jun '24 17:16 : Leboomer (M) (Drekstar) has Leveled to 84 (+2 levels);
584) 23 Jun '24 17:16 : Ravook (M) (Ravuk) has Leveled to 83 (+1 level);
585) 23 Jun '24 17:16 : Juantutrifor (M) (Drekstar) has Leveled to 83 (+1 level);
586) 23 Jun '24 17:16 : Johnfzoid (M) (Drekstar) has Leveled to 82 (+1 level);
587) 23 Jun '24 17:16 : Delfury has Leveled to 80 (+15 levels);
588) 23 Jun '24 17:16 : Hødt has Reached the 85 Level Cap! *** Hurray!*** (+1 level);
589) 23 Jun '24 17:16 : Pommesadler (M) has Leveled to 81 (+1 level);
590) 23 Jun '24 17:16 : Kamilie has Leveled to 70 (+2 levels);
591) 23 Jun '24 17:16 : Warfuryen (M) has Leveled to 43 (+9 levels);
592) 23 Jun '24 17:16 : Kazøwar has Leveled to 36 (+8 levels);
593) 23 Jun '24 17:16 : Kazø's PUBLIC Note: "Kazø JC/Engi" was Added;
594) 23 Jun '24 17:16 : Delepathy's PUBLIC Note: "Del's alt" was Added;
595) 21 Jun '24 15:35 : Warfuryen (M) has Leveled to 34 (+1 level);
596) 21 Jun '24 15:19 : Warfuryen (M) has Leveled to 33 (+1 level);
597) 21 Jun '24 14:53 : Kazøwar has Leveled to 28 (+2 levels);
598) 20 Jun '24 21:43 : Barahunts (M) (Baraline) has Leveled to 74 (+1 level);
599) 20 Jun '24 21:08 : Sinshira's OFFICER Note: "730,17" to "730,19";
600) 20 Jun '24 21:07 : Saphyron's OFFICER Note: "628,6" to "658,6";
601) 20 Jun '24 21:07 : Kyrielight's OFFICER Note: "628,20" to "658,20";
602) 20 Jun '24 21:07 : Trotzi's OFFICER Note: "700,25" to "730,25";
603) 20 Jun '24 21:07 : Srycanttank's OFFICER Note: "700,23" to "730,23";
604) 20 Jun '24 21:07 : Sinshira's OFFICER Note: "700,17" to "730,17";
605) 20 Jun '24 21:07 : Drekstar's OFFICER Note: "700,37" to "730,37";
606) 20 Jun '24 21:07 : Yugira's OFFICER Note: "165,16" to "195,16";
607) 20 Jun '24 21:07 : Smokíng's OFFICER Note: "165,1" to "195,1";
608) 20 Jun '24 21:07 : Selemené's OFFICER Note: "165,1" to "195,1";
609) 20 Jun '24 21:02 : Barahunts (M) (Baraline) has Leveled to 73 (+1 level);
610) 20 Jun '24 20:37 : Kyrielight's OFFICER Note: "628,5" to "628,20";
611) 20 Jun '24 20:37 : Yugira's OFFICER Note: "165,1" to "165,16";
612) 20 Jun '24 20:36 : Saphyron's OFFICER Note: "598,6" to "628,6";
613) 20 Jun '24 20:36 : Kyrielight's OFFICER Note: "598,5" to "628,5";
614) 20 Jun '24 20:36 : Trotzi's OFFICER Note: "670,25" to "700,25";
615) 20 Jun '24 20:36 : Srycanttank's OFFICER Note: "670,23" to "700,23";
616) 20 Jun '24 20:36 : Sinshira's OFFICER Note: "670,17" to "700,17";
617) 20 Jun '24 20:36 : Drekstar's OFFICER Note: "670,37" to "700,37";
618) 20 Jun '24 20:36 : Yugira's OFFICER Note: "135,1" to "165,1";
619) 20 Jun '24 20:36 : Smokíng's OFFICER Note: "135,1" to "165,1";
620) 20 Jun '24 20:36 : Selemené's OFFICER Note: "135,1" to "165,1";
621) 20 Jun '24 20:36 : Delfury has Leveled to 65 (+1 level);
622) 20 Jun '24 20:28 : Barahunts (M) (Baraline) has Leveled to 72 (+1 level);
623) 20 Jun '24 20:17 : Kalepp's OFFICER Note: "258,1" to "318,8";
624) 20 Jun '24 20:16 : Drekstar's OFFICER Note: "670,30" to "670,37";
625) 20 Jun '24 20:15 : Saphyron's OFFICER Note: "568,6" to "598,6";
626) 20 Jun '24 20:15 : Kyrielight's OFFICER Note: "568,5" to "598,5";
627) 20 Jun '24 20:15 : Trotzi's OFFICER Note: "640,25" to "670,25";
628) 20 Jun '24 20:15 : Srycanttank's OFFICER Note: "640,23" to "670,23";
629) 20 Jun '24 20:15 : Sinshira's OFFICER Note: "640,17" to "670,17";
630) 20 Jun '24 20:15 : Drekstar's OFFICER Note: "640,30" to "670,30";
631) 20 Jun '24 20:15 : Yugira's OFFICER Note: "105,1" to "135,1";
632) 20 Jun '24 20:15 : Smokíng's OFFICER Note: "105,1" to "135,1";
633) 20 Jun '24 20:15 : Selemené's OFFICER Note: "105,1" to "135,1";
634) 20 Jun '24 19:44 : Trotzi's OFFICER Note: "640,14" to "640,25";
635) 20 Jun '24 19:44 : Saphyron's OFFICER Note: "568,3" to "568,6";
636) 20 Jun '24 19:43 : Saphyron's OFFICER Note: "538,3" to "568,3";
637) 20 Jun '24 19:43 : Kyrielight's OFFICER Note: "538,5" to "568,5";
638) 20 Jun '24 19:43 : Trotzi's OFFICER Note: "610,14" to "640,14";
639) 20 Jun '24 19:43 : Srycanttank's OFFICER Note: "610,23" to "640,23";
640) 20 Jun '24 19:43 : Sinshira's OFFICER Note: "610,17" to "640,17";
